1.568320937379923397e+00 2.756118064075904761e-01 3.809648509559929730e-01 -4.350410391542938737e-02 5.651652317609879850e-01 4.267004613906704158e-01 1.029297236584761077e-01 1.232400394323551396e+01 1.247966202001222769e+01
1.639608252715374359e+00 3.150951362565789782e-01 4.107748146949036783e-01 -3.631327191366731655e-02 5.913613533959525270e-01 4.310604590974086991e-01 1.136420879370046710e-01 1.231260287026023903e+01 1.243971659140692942e+01
1.710895568050825322e+00 3.564085682668422517e-01 4.408893747110023131e-01 -2.837405733090869048e-02 6.123421754515715465e-01 4.341549429342755340e-01 1.223434226864878877e-01 1.230271148597774200e+01 1.239792017532640855e+01
1.782182883386276506e+00 3.991877534264783867e-01 4.712201202200693717e-01 -1.982695384756294130e-02 6.276468208962169282e-01 4.359615773907993819e-01 1.288021139221790512e-01 1.229415677250885075e+01 1.235446162280393878e+01
1.853470198721727469e+00 4.430361451308439391e-01 5.016770800441534561e-01 -1.082863606094284364e-02 6.369178226423286571e-01 4.364445548078920711e-01 1.328121932746368083e-01 1.228671388782827556e+01 1.230958343112620845e+01
1.924757514057178653e+00 4.875322235635320411e-01 5.321677814261042139e-01 -1.550167841890804548e-03 6.399109630228918544e-01 4.355571485862344550e-01 1.342006659166813665e-01 1.228010250716535978e+01 1.226358450128795141e+01
1.996044829392629616e+00 5.322374074787776799e-01 5.625964872157905861e-01 7.825301249081918070e-03 6.365036487480578709e-01 4.332452401397599018e-01 1.328352751818196176e-01 1.227398336580527527e+01 1.221682143964907041e+01
2.067332144728080578e+00 5.767045510713195711e-01 5.928636794521777720e-01 1.710538199403673076e-02 6.267014590708955835e-01 4.294515794591443614e-01 1.286325874053783347e-01 1.226795756455006625e+01 1.216970801562829152e+01
2.138619460063531985e+00 6.204868983116601511e-01 6.228658406002387515e-01 2.609185636942519884e-02 6.106425035310213412e-01 4.241205162059887845e-01 1.215660746700007455e-01 1.226156725221665056e+01 1.212271157006325062e+01
2.209906775398982948e+00 6.631473417196921405e-01 6.524955653044893777e-01 3.458465307099935909e-02 5.885992352283047069e-01 4.172027940036880933e-01 1.116738862146854916e-01 1.225429989244307372e+01 1.207634740100032467e+01
2.281194090734433910e+00 7.042678078166360045e-01 6.816420070815528698e-01 4.238636596137745211e-02 5.609773941016104049e-01 4.086600409572786474e-01 9.906591729946447045e-02 1.224559339779250244e+01 1.203117139453611628e+01
2.352481406069884873e+00 7.434585687527585085e-01 7.101916387274189724e-01 4.930726635938631475e-02 5.283117984637036857e-01 3.984685006005048713e-01 8.392999343742960083e-02 1.223484554433371052e+01 1.198776959700530931e+01
2.423768721405335835e+00 7.803672599251406661e-01 7.380292733743221145e-01 5.517074736939525659e-02 4.912587593891671323e-01 3.866216242548962123e-01 6.653665866325109146e-02 1.222142374592136527e+01 1.194674747441078111e+01
2.495056036740787242e+00 8.146873676523225249e-01 7.650392666519250096e-01 5.981910272652325028e-02 4.505849504233988556e-01 3.731311728180772280e-01 4.724252305968171944e-02 1.220467903192272630e+01 1.190871742609434136e+01
2.566343352076238205e+00 8.461659392695015658e-01 7.911067958261925881e-01 6.311953950518683909e-02 4.071526311408819598e-01 3.580266475026488981e-01 2.649175619213956293e-02 1.218396069904937029e+01 1.187428396539404218e+01
2.637630667411689167e+00 8.746102609184548404e-01 8.161190991634170722e-01 6.497029516157729057e-02 3.619011872407980612e-01 3.413528980391312140e-01 4.815519288533441807e-03 1.215863264483137307e+01 1.184403248039985534e+01
2.708917982747140130e+00 8.998932456994653828e-01 8.399665482022493634e-01 6.530671490711906224e-02 3.158250051909204381e-01 3.231661272499994353e-01 -1.717052795842948301e-02 1.212809119303361527e+01 1.181851224851876658e+01
2.780205298082591536e+00 9.219572761111866077e-01 8.625434408987897594e-01 6.410715490377751069e-02 2.699477833997782072e-01 3.035284405189591084e-01 -3.877114860091050719e-02 1.209178255932666879e+01 1.179822624201288050e+01
2.851492613418042499e+00 9.408162518289163723e-01 8.837484139884008716e-01 6.139854165603216007e-02 2.252934244663885310e-01 2.825015835264986785e-01 -5.921837427356747841e-02 1.204921862974165947e+01 1.178361827639745840e+01
2.922779928753493461e+00 9.565556039696226920e-01 9.034844178567397188e-01 5.726145314218582943e-02 1.828537628461975317e-01 2.601403856827660954e-01 -7.768034038614561598e-02 1.199999202189759906e+01 1.177506334775107000e+01
2.994067244088944424e+00 9.693300547612800910e-01 9.216582333580715103e-01 5.183458270558845976e-02 1.435534499182037071e-01 2.364867455264311746e-01 -9.327183465107610760e-02 1.194378690306861657e+01 1.177286164946999847e+01
3.065354559424395386e+00 9.793589240273570251e-01 9.381795684443540173e-01 4.531846600926932311e-02 1.082124238816784267e-01 2.115649657144911544e-01 -1.050660027610189062e-01 1.188038463675442813e+01 1.177723437919694760e+01
3.136641874759846793e+00 9.869188137621958123e-01 9.529598288894320923e-01 3.797839021370397888e-02 7.750649911548254667e-02 1.853791271416146413e-01 -1.121067230408553383e-01 1.180966274655439996e+01 1.178832629148514144e+01
3.207929190095297756e+00 9.923335394113792507e-01 9.659107055650919538e-01 3.014643864178538635e-02 5.192669024213170809e-02 1.579131331991639187e-01 -1.134207108898739186e-01 1.173158670061103948e+01 1.180621217318959637e+01
3.279216505430748718e+00 9.959612194745278702e-01 9.769427648090345251e-01 2.222268980808811759e-02 3.173795408730153977e-02 1.291336804858151388e-01 -1.080285778254691520e-01 1.164619225125794344e+01 1.183091198034155944e+01
3.350503820766199681e+00 9.981784827501715140e-01 9.859642463312771055e-01 1.467564384540844848e-02 1.693803360394965582e-02 9.899607012716191146e-02 -9.495358184158081416e-02 1.155355820858797600e+01 1.186241490096192130e+01
3.421791136101650643e+00 9.993618003569603170e-01 9.928802671089843601e-01 8.042037616743312814e-03 7.217029599812055732e-03 6.745224541091723869e-02 -7.322678083370184887e-02 1.145376761167999113e+01 1.190071295234145055e+01
3.493078451437101606e+00 9.998659933698492708e-01 9.975925868010669939e-01 2.926299800187551030e-03 1.918173777677675308e-03 3.445976428988126172e-02 -4.188711810314120487e-02 1.134722080153157542e+01 1.194584935393617720e+01
